Type,Date,Time,open,high,low,close,
NIFTY,20210104,09:42,14094.85,14098.2,14093.45,14096.3,
NIFTY,20210104,09:43,14096.25,14096.4,14092.4,14094.85,
NIFTY,20210104,09:44,14094.8,14094.8,14091.8,14091.95,
NIFTY,20210104,09:45,14093.75,14095.25,14091.5,14093.8,
NIFTY,20210104,09:46,14093.4,14099.1,14091.8,14098.2,
NIFTY,20210104,09:47,14098.75,14099.9,14096.9,14098.4,
NIFTY,20210104,09:48,14099.4,14100.1,14091.15,14091.7,
NIFTY,20210104,09:49,14092.9,14093.25,14089.35,14089.9,
NIFTY,20210104,09:50,14089.15,14089.65,14084.85,14085.35,
NIFTY,20210104,09:51,14086,14089.1,14084.2,14088.4,
NIFTY,20210104,09:52,14088.6,14094.5,14088.6,14092.25,
NIFTY,20210104,09:53,14093.1,14097.35,14091.55,14097.1,
NIFTY,20210104,09:54,14096.8,14098.25,14095.6,14097.45,
NIFTY,20210104,09:55,14097.4,14099.1,14096.55,14097.65,
NIFTY,20210104,09:56,14098.2,14098.4,14095.95,14097.85,
NIFTY,20210104,09:57,14098,14101.5,14096.7,14100.95,
NIFTY,20210104,09:58,14100.6,14107.35,14100.25,14106.05,
NIFTY,20210104,09:59,14105.9,14107.2,14099.7,14099.85,
NIFTY,20210104,10:00,14101.3,14102.55,14099.65,14101.4,
NIFTY,20210104,10:01,14101.75,14103.4,14100.55,14103.4,
NIFTY,20210104,10:02,14103.65,14106.05,14101.75,14102.95,
NIFTY,20210104,10:03,14103.25,14103.6,14101.3,14102.55,
NIFTY,20210104,10:04,14102.2,14102.8,14089,14093.1,
NIFTY,20210104,10:05,14093.55,14094.95,14092.9,14093.9,
NIFTY,20210104,10:06,14093.45,14094.4,14091.6,14093.5,
NIFTY,20210104,10:07,14092.6,14092.6,14088.65,14089.1,
NIFTY,20210104,10:08,14090.25,14095.25,14088.4,14094.5,
NIFTY,20210104,10:09,14094.45,14096,14093.7,14095.55,
NIFTY,20210104,10:10,14095.2,14095.2,14092.2,14093.3,
NIFTY,20210104,10:11,14093.5,14093.6,14087.3,14087.8,
NIFTY,20210104,10:12,14088.05,14090.3,14087.15,14088.5,
NIFTY,20210104,10:13,14088.55,14088.9,14080,14083.35,
NIFTY,20210104,10:14,14082.75,14087.15,14081.5,14083.15,
NIFTY,20210104,10:15,14083.55,14086.55,14081.65,14086.55,
NIFTY,20210104,10:16,14086.95,14088.65,14083.85,14087.95,
NIFTY,20210104,10:17,14088,14091.6,14087.5,14091.2,
NIFTY,20210104,10:18,14090.75,14095.05,14090.4,14094.75,
NIFTY,20210104,10:19,14094.5,14095.2,14093,14093.85,
NIFTY,20210104,10:20,14094.1,14095.25,14089.7,14091.6,
NIFTY,20210104,10:21,14092.7,14094.2,14091.3,14091.3,
NIFTY,20210104,10:22,14091.25,14091.55,14087.95,14088.25,
NIFTY,20210104,10:23,14088.5,14089.4,14085.5,14088.4,
NIFTY,20210104,10:24,14088.55,14091.05,14087.45,14087.5,
NIFTY,20210104,10:25,14087.45,14088.05,14083.25,14086.25,
NIFTY,20210104,10:26,14085.85,14089.9,14085.85,14088.3,
NIFTY,20210104,10:27,14089.05,14091.3,14088.2,14090.15,
NIFTY,20210104,10:28,14088.6,14090.2,14088.3,14089.75,
NIFTY,20210104,10:29,14090,14090.7,14088.6,14090.7,
NIFTY,20210104,10:30,14089.65,14091.3,14089.15,14089.9,
NIFTY,20210104,10:31,14090.05,14090.05,14087.65,14089.6,
NIFTY,20210104,10:32,14088.75,14089.6,14086.65,14086.65,
NIFTY,20210104,10:33,14087.45,14088.55,14085.9,14087,
NIFTY,20210104,10:34,14086.85,14087.1,14083.25,14084.2,
NIFTY,20210104,10:35,14083.85,14084.35,14081.95,14083.2,
NIFTY,20210104,10:36,14082.75,14087.55,14082,14086.65,
NIFTY,20210104,10:37,14087.05,14088.15,14081.95,14082.9,
NIFTY,20210104,10:38,14083.7,14085.65,14082.45,14085.1,
NIFTY,20210104,10:39,14085.35,14085.35,14082.75,14083.85,
NIFTY,20210104,10:40,14083.65,14084.65,14081.85,14082.45,
NIFTY,20210104,10:41,14083.4,14086.45,14081.85,14085.6,
NIFTY,20210104,10:42,14085.45,14087.35,14084.5,14086.7,
NIFTY,20210104,10:43,14087.05,14087.8,14085.8,14086.95,
NIFTY,20210104,10:44,14086.8,14089.25,14085.4,14088.8,
NIFTY,20210104,10:45,14088.95,14089.5,14086.4,14086.6,
NIFTY,20210104,10:46,14086.75,14089.05,14084.95,14088.3,
NIFTY,20210104,10:47,14088.9,14090,14080.95,14080.95,
NIFTY,20210104,10:48,14081.9,14081.9,14076.6,14078.65,
NIFTY,20210104,10:49,14078.7,14078.7,14048.85,14060.45,
NIFTY,20210104,10:50,14061.5,14063.75,14060,14061.95,
NIFTY,20210104,10:51,14062.65,14062.65,14050.8,14054.7,
NIFTY,20210104,10:52,14053.65,14061.6,14051.1,14060.4,
NIFTY,20210104,10:53,14060.2,14064.6,14060.2,14064.2,
NIFTY,20210104,10:54,14063.9,14068.9,14063.9,14067.35,
NIFTY,20210104,10:55,14067.9,14068.15,14064.35,14066.15,
NIFTY,20210104,10:56,14065.5,14066.9,14063.9,14063.9,
NIFTY,20210104,10:57,14064.55,14064.55,14057.8,14058.9,
NIFTY,20210104,10:58,14059.25,14059.3,14036.1,14043.95,
NIFTY,20210104,10:59,14046.4,14046.4,14037.45,14042.9,
NIFTY,20210104,11:00,14043.2,14049.2,14041.5,14044,
NIFTY,20210104,11:01,14043.85,14043.85,13992.8,13999.05,
NIFTY,20210104,11:02,14000.4,14010.85,13990.6,14010.85,
NIFTY,20210104,11:03,14010.75,14015.25,14008.3,14012.95,
NIFTY,20210104,11:04,14012.8,14013.75,13999.05,13999.05,
NIFTY,20210104,11:05,13999.5,13999.5,13986.8,13988.55,
NIFTY,20210104,11:06,13988.6,13988.6,13953.75,13966.45,
NIFTY,20210104,11:07,13967.05,13979.25,13961.5,13978.8,
NIFTY,20210104,11:08,13978.4,14003.3,13976.7,14002.7,
NIFTY,20210104,11:09,14001.25,14007.55,13995.35,14002.6,
NIFTY,20210104,11:10,14002.3,14002.3,13988.1,13996.2,
NIFTY,20210104,11:11,13996.15,14003.65,13991.8,14003.4,
NIFTY,20210104,11:12,14002.8,14004.65,13999,14003.8,
NIFTY,20210104,11:13,14004.1,14021.45,14003.3,14020.25,
NIFTY,20210104,11:14,14019.8,14027.6,14019.8,14025.2,
NIFTY,20210104,11:15,14025.75,14027.15,14016.2,14017.8,
NIFTY,20210104,11:16,14017.65,14023.5,14013.45,14021.9,
NIFTY,20210104,11:17,14021.5,14025.25,14021.5,14022.2,
NIFTY,20210104,11:18,14022.3,14023.6,14011.95,14013.35,
NIFTY,20210104,11:19,14012.95,14012.95,14006.05,14012.2,
NIFTY,20210104,11:20,14011.85,14018,14008.8,14010.6,
NIFTY,20210104,11:21,14010.5,14014.7,14010.5,14014.35,
NIFTY,20210104,11:22,14013.95,14016.45,14012.3,14014.55,
NIFTY,20210104,11:23,14014.25,14014.55,14012.4,14014.15,
NIFTY,20210104,11:24,14012.85,14012.85,14004.75,14010,
NIFTY,20210104,11:25,14009.55,14012.85,14008.4,14011,
NIFTY,20210104,11:26,14010.55,14017.9,14010.15,14017.9,
NIFTY,20210104,11:27,14017.65,14023.8,14017.25,14021.9,
NIFTY,20210104,11:28,14021.8,14023.45,14019.2,14021.75,
NIFTY,20210104,11:29,14021.5,14021.9,14018.7,14020.35,
NIFTY,20210104,11:30,14020.45,14020.9,14015.8,14019.6,
NIFTY,20210104,11:31,14019,14019.35,14016.55,14018.5,
NIFTY,20210104,11:32,14018.4,14036.45,14017.6,14035.35,
NIFTY,20210104,11:33,14036,14039.35,14031.95,14037.6,
NIFTY,20210104,11:34,14039,14043.7,14038,14043.7,
NIFTY,20210104,11:35,14043.85,14048.2,14043.1,14048.2,
NIFTY,20210104,11:36,14047,14053.55,14047,14051.3,
NIFTY,20210104,11:37,14051.05,14051.55,14048.25,14048.45,
NIFTY,20210104,11:38,14048.25,14048.95,14043.95,14047.2,
NIFTY,20210104,11:39,14047.45,14047.55,14042.15,14045.65,
NIFTY,20210104,11:40,14046.1,14046.1,14041.15,14042.1,
NIFTY,20210104,11:41,14041.45,14052.1,14041.45,14050.75,
NIFTY,20210104,11:42,14050.25,14056.3,14050.25,14053.75,
NIFTY,20210104,11:43,14054.25,14060.9,14053.8,14059.2,
NIFTY,20210104,11:44,14058.85,14060.65,14056.65,14056.65,
NIFTY,20210104,11:45,14056.95,14058.4,14055.05,14056.1,
NIFTY,20210104,11:46,14056.35,14057.3,14051.4,14052.55,
NIFTY,20210104,11:47,14053.5,14053.5,14049.65,14050.6,
NIFTY,20210104,11:48,14050.9,14059.2,14049.9,14057.2,
NIFTY,20210104,11:49,14057.5,14057.8,14054.2,14055.35,
NIFTY,20210104,11:50,14055.15,14055.35,14048.45,14048.45,
NIFTY,20210104,11:51,14048.7,14048.7,14041.7,14044.1,
NIFTY,20210104,11:52,14044,14044,14041.5,14041.9,
NIFTY,20210104,11:53,14041.8,14041.8,14034.45,14034.85,
NIFTY,20210104,11:54,14034.65,14034.65,14031.05,14032.75,
NIFTY,20210104,11:55,14032.2,14038.85,14030.9,14038.85,
NIFTY,20210104,11:56,14038.65,14049.35,14037.3,14046,
NIFTY,20210104,11:57,14045.95,14045.95,14041.8,14042.35,
NIFTY,20210104,11:58,14042.05,14044.7,14041.85,14044.4,
NIFTY,20210104,11:59,14043.8,14044.5,14040.05,14042.45,
NIFTY,20210104,12:00,14042.05,14042.2,14035.55,14036.15,
NIFTY,20210104,12:01,14036.5,14037.65,14031.25,14034.7,
NIFTY,20210104,12:02,14034.2,14036.95,14033.25,14036.25,
NIFTY,20210104,12:03,14037.2,14039.8,14036.15,14037.25,
NIFTY,20210104,12:04,14038.3,14041.35,14037.35,14039.25,
NIFTY,20210104,12:05,14038.35,14039.9,14034.2,14039.5,
NIFTY,20210104,12:06,14038.95,14045.35,14038.95,14044.2,
NIFTY,20210104,12:07,14044.65,14045.3,14042.5,14042.5,
NIFTY,20210104,12:08,14042.55,14045.95,14041.8,14045.95,
NIFTY,20210104,12:09,14046.25,14047.55,14042.85,14046.25,
NIFTY,20210104,12:10,14046.9,14050.2,14045.6,14050.2,
NIFTY,20210104,12:11,14049.8,14054.8,14049.8,14052.25,
NIFTY,20210104,12:12,14051.45,14054.35,14050,14051.9,
NIFTY,20210104,12:13,14051.2,14054.05,14049.9,14050.55,
NIFTY,20210104,12:14,14049.9,14052.75,14049.4,14052.75,
NIFTY,20210104,12:15,14053.35,14064.5,14053.35,14060.7,
NIFTY,20210104,12:16,14061.05,14065.3,14060.75,14063.9,
NIFTY,20210104,12:17,14063.55,14063.55,14057.25,14057.35,
NIFTY,20210104,12:18,14057,14060.65,14057,14058.65,
NIFTY,20210104,12:19,14058.7,14059.1,14054.05,14054.95,
NIFTY,20210104,12:20,14054.9,14054.9,14050.15,14053.9,
NIFTY,20210104,12:21,14054.15,14055.35,14049.95,14051.9,
NIFTY,20210104,12:22,14051.5,14057.95,14051.5,14056.35,
NIFTY,20210104,12:23,14055.85,14056.25,14053.65,14054.5,
NIFTY,20210104,12:24,14053.55,14055.5,14052.3,14055.5,
NIFTY,20210104,12:25,14054.1,14057.4,14052.95,14055.8,
NIFTY,20210104,12:26,14054.95,14059.45,14053.8,14058.25,
NIFTY,20210104,12:27,14058.05,14058.25,14053.5,14053.5,
NIFTY,20210104,12:28,14052.85,14053.1,14048.55,14050.8,
NIFTY,20210104,12:29,14049.9,14050.8,14048.6,14050.55,
NIFTY,20210104,12:30,14049.45,14052.05,14049.25,14051.5,
NIFTY,20210104,12:31,14051.7,14067.45,14051.7,14063.7,
NIFTY,20210104,12:32,14063.1,14071.05,14062.8,14068.4,
NIFTY,20210104,12:33,14067.65,14067.95,14061.8,14063.15,
NIFTY,20210104,12:34,14062.5,14068.05,14062.5,14067.05,
NIFTY,20210104,12:35,14066,14069.95,14064.2,14069.6,
NIFTY,20210104,12:36,14069.3,14070.8,14067.25,14067.25,
NIFTY,20210104,12:37,14068,14069.25,14064.4,14064.4,
NIFTY,20210104,12:38,14065.7,14069.5,14064.7,14068.5,
NIFTY,20210104,12:39,14067.85,14069.75,14066.4,14067.2,
NIFTY,20210104,12:40,14067.75,14070.2,14067.2,14068.25,
NIFTY,20210104,12:41,14068.7,14075.25,14067.05,14074.7,
NIFTY,20210104,12:42,14075.35,14075.5,14072.05,14072.65,
NIFTY,20210104,12:43,14072.75,14074.05,14071.7,14073.15,
NIFTY,20210104,12:44,14072.8,14075.75,14072.35,14074.55,
NIFTY,20210104,12:45,14074.2,14078.15,14073.45,14075.15,
NIFTY,20210104,12:46,14075.9,14083.3,14075.6,14079.75,
NIFTY,20210104,12:47,14079.8,14080.75,14077.7,14079.75,
NIFTY,20210104,12:48,14079.8,14082.65,14078.9,14081.25,
NIFTY,20210104,12:49,14082.35,14085.5,14081,14082.2,
NIFTY,20210104,12:50,14082.3,14082.35,14080,14080.75,
NIFTY,20210104,12:51,14081.25,14082.55,14080.4,14081.25,
NIFTY,20210104,12:52,14081.7,14082.45,14077.2,14077.75,
NIFTY,20210104,12:53,14077.35,14077.35,14072.6,14074.8,
NIFTY,20210104,12:54,14073.35,14077.3,14073.35,14075.75,
NIFTY,20210104,12:55,14075.45,14079.8,14074.35,14078.75,
NIFTY,20210104,12:56,14077.55,14079.05,14074.4,14075.95,
NIFTY,20210104,12:57,14074.15,14080.35,14072.95,14080.35,
NIFTY,20210104,12:58,14078.8,14084.75,14078.8,14084.3,
NIFTY,20210104,12:59,14083.4,14086.55,14083.4,14086.55,
NIFTY,20210104,13:00,14085.85,14086.7,14081.8,14084.05,
NIFTY,20210104,13:01,14082.85,14088.6,14082.85,14086.25,
NIFTY,20210104,13:02,14084.85,14085.8,14068.05,14071.1,
NIFTY,20210104,13:03,14070.05,14076,14069.4,14074.4,
NIFTY,20210104,13:04,14073.45,14074.85,14070.5,14072.5,
NIFTY,20210104,13:05,14072.2,14076.9,14072.1,14075.25,
NIFTY,20210104,13:06,14074.05,14079.85,14074.05,14077.75,
NIFTY,20210104,13:07,14076.8,14080.1,14076.8,14078.8,
NIFTY,20210104,13:08,14078.2,14080.1,14076.85,14079.05,
NIFTY,20210104,13:09,14077.5,14080.25,14076.95,14076.95,
NIFTY,20210104,13:10,14076.8,14084.2,14076.8,14080.65,
NIFTY,20210104,13:11,14079.7,14084.75,14079.5,14081.95,
NIFTY,20210104,13:12,14080.1,14082.2,14078.6,14082.1,
NIFTY,20210104,13:13,14081.2,14083.75,14080.9,14082.5,
NIFTY,20210104,13:14,14081.65,14082.2,14079.45,14082.2,
NIFTY,20210104,13:15,14080.85,14086.45,14080.85,14085.5,
NIFTY,20210104,13:16,14084.85,14087.75,14084.85,14085.7,
NIFTY,20210104,13:17,14084.5,14086.4,14083.45,14085.3,
NIFTY,20210104,13:18,14082.9,14084.1,14080.7,14080.7,
NIFTY,20210104,13:19,14080.6,14082.95,14079.8,14081.05,
NIFTY,20210104,13:20,14080.65,14083.1,14079.7,14082.8,
NIFTY,20210104,13:21,14081.8,14082.65,14080,14080.5,
NIFTY,20210104,13:22,14079.75,14081.15,14077.35,14080.5,
NIFTY,20210104,13:23,14080,14081.3,14078.8,14079.85,
NIFTY,20210104,13:24,14078.9,14080.55,14077.85,14080.1,
NIFTY,20210104,13:25,14079.7,14083.5,14079.2,14079.55,
NIFTY,20210104,13:26,14079.9,14081.3,14078.4,14080.45,
NIFTY,20210104,13:27,14079.2,14085.8,14079.2,14083.85,
NIFTY,20210104,13:28,14083.75,14087.4,14083.2,14086.7,
NIFTY,20210104,13:29,14086.05,14092.25,14085.05,14092.25,
NIFTY,20210104,13:30,14091.65,14094.35,14090.45,14093.2,
NIFTY,20210104,13:31,14093.25,14100.6,14093.25,14098.6,
NIFTY,20210104,13:32,14098.55,14099.3,14096.45,14097.95,
NIFTY,20210104,13:33,14096.45,14100.9,14095.85,14099.5,
NIFTY,20210104,13:34,14099.4,14100.6,14095.9,14097.1,
NIFTY,20210104,13:35,14096.15,14099.05,14095.4,14096.3,
NIFTY,20210104,13:36,14095.35,14097.15,14094.2,14094.2,
NIFTY,20210104,13:37,14094.6,14095.95,14093.65,14094.55,
NIFTY,20210104,13:38,14093.85,14097.05,14093.35,14096.6,
NIFTY,20210104,13:39,14095.9,14097.15,14089.75,14091.55,
NIFTY,20210104,13:40,14092.15,14092.55,14087.7,14089.85,
NIFTY,20210104,13:41,14091,14098.65,14089.95,14097.3,
NIFTY,20210104,13:42,14096.55,14099.4,14095.45,14097.1,
NIFTY,20210104,13:43,14096.7,14097.8,14093.65,14094.45,
NIFTY,20210104,13:44,14094.05,14103.55,14094.05,14103.55,
NIFTY,20210104,13:45,14103.25,14104.6,14101.6,14103.75,
NIFTY,20210104,13:46,14102.75,14105.25,14101.15,14101.15,
NIFTY,20210104,13:47,14101.65,14102.45,14098.4,14101.1,
NIFTY,20210104,13:48,14100.25,14101.25,14096.95,14097.65,
NIFTY,20210104,13:49,14097.3,14102.35,14097.2,14100.65,
NIFTY,20210104,13:50,14101.3,14103.75,14100.75,14103.5,
NIFTY,20210104,13:51,14102.15,14102.4,14099.45,14102.35,
NIFTY,20210104,13:52,14101.95,14106.9,14101.95,14105.2,
NIFTY,20210104,13:53,14105.15,14106.45,14103.45,14105.5,
NIFTY,20210104,13:54,14104.35,14110.2,14104.35,14108.15,
NIFTY,20210104,13:55,14107.8,14109.65,14106.5,14107.65,
NIFTY,20210104,13:56,14107.9,14112.35,14107.9,14112.35,
NIFTY,20210104,13:57,14111.65,14115.8,14110.95,14111.2,
NIFTY,20210104,13:58,14110.9,14116.2,14110.9,14114.95,
NIFTY,20210104,13:59,14114.5,14114.55,14111.55,14113.55,
NIFTY,20210104,14:00,14113.2,14115.35,14111.7,14114.85,
NIFTY,20210104,14:01,14114.1,14115.8,14088.7,14091.75,
NIFTY,20210104,14:02,14090.35,14092.8,14084.85,14092.4,
NIFTY,20210104,14:03,14090.85,14099.7,14090.85,14097.7,
NIFTY,20210104,14:04,14097.9,14099.25,14089.7,14090.9,
NIFTY,20210104,14:05,14090.65,14092.95,14089.5,14090.7,
NIFTY,20210104,14:06,14091.05,14091.05,14085.05,14088,
NIFTY,20210104,14:07,14088.5,14094.1,14087.6,14094.1,
NIFTY,20210104,14:08,14093.55,14098.7,14091.85,14094.2,
NIFTY,20210104,14:09,14093.55,14095.85,14091.75,14091.95,
NIFTY,20210104,14:10,14092.3,14098.55,14089.9,14098.55,
NIFTY,20210104,14:11,14097.45,14100.25,14094.55,14098.9,
NIFTY,20210104,14:12,14097.4,14098.5,14095.85,14096.05,
NIFTY,20210104,14:13,14095.65,14097.25,14091.3,14093,
NIFTY,20210104,14:14,14092.8,14098.8,14092.8,14098.8,
NIFTY,20210104,14:15,14097.7,14097.7,14094.85,14096.55,
NIFTY,20210104,14:16,14096.7,14097.95,14095.25,14096.45,
NIFTY,20210104,14:17,14095.95,14097.2,14082.3,14084.45,
NIFTY,20210104,14:18,14083,14087.7,14082.05,14086.35,
NIFTY,20210104,14:19,14086.25,14087.8,14081.6,14081.85,
NIFTY,20210104,14:20,14080.65,14080.65,14069.55,14070.85,
NIFTY,20210104,14:21,14068.95,14083.4,14068.95,14083.4,
NIFTY,20210104,14:22,14083.7,14087.5,14083.35,14084.45,
NIFTY,20210104,14:23,14083.55,14086.9,14081.5,14086.9,
NIFTY,20210104,14:24,14086.35,14089.5,14084,14088,
NIFTY,20210104,14:25,14087.55,14097.25,14086.9,14096,
NIFTY,20210104,14:26,14095.95,14102.95,14095,14101.45,
NIFTY,20210104,14:27,14100.5,14103.05,14099.3,14102.8,
NIFTY,20210104,14:28,14102.85,14103.2,14099.05,14102.55,
NIFTY,20210104,14:29,14103.05,14103.05,14099.3,14100.55,
NIFTY,20210104,14:30,14099.65,14103.1,14099.45,14103,
NIFTY,20210104,14:31,14103.05,14105.15,14101.85,14104.7,
NIFTY,20210104,14:32,14104.35,14107.9,14103.45,14107.9,
NIFTY,20210104,14:33,14107.1,14114.25,14106.6,14112.55,
NIFTY,20210104,14:34,14113.45,14118.2,14111.9,14114.65,
NIFTY,20210104,14:35,14114.85,14115.1,14110.25,14113.2,
NIFTY,20210104,14:36,14112.45,14112.45,14109.05,14109.9,
NIFTY,20210104,14:37,14110.35,14112.6,14109.7,14111.8,
NIFTY,20210104,14:38,14112.35,14112.35,14107.55,14108.3,
NIFTY,20210104,14:39,14107.05,14110.2,14105.65,14107.15,
NIFTY,20210104,14:40,14107.85,14113.4,14106.5,14112.25,
NIFTY,20210104,14:41,14111.95,14116.2,14110.95,14116.2,
NIFTY,20210104,14:42,14116.1,14116.1,14112.8,14113.15,
NIFTY,20210104,14:43,14113.45,14117,14113.35,14116.6,
NIFTY,20210104,14:44,14116.9,14118.8,14115.45,14117,
NIFTY,20210104,14:45,14116.35,14117,14111,14111,
NIFTY,20210104,14:46,14110.7,14111.7,14105.95,14109.6,
NIFTY,20210104,14:47,14110.5,14113.3,14109.15,14110.15,
NIFTY,20210104,14:48,14110.1,14110.1,14106.15,14106.15,
NIFTY,20210104,14:49,14106.75,14109.8,14106.25,14107.55,
NIFTY,20210104,14:50,14108.25,14115.65,14107.1,14115.65,
NIFTY,20210104,14:51,14115.35,14118.8,14114.7,14116.85,
NIFTY,20210104,14:52,14117.1,14118.25,14113.8,14114.3,
NIFTY,20210104,14:53,14114.5,14114.5,14107.5,14109.6,
NIFTY,20210104,14:54,14109,14111.1,14108.8,14109.6,
NIFTY,20210104,14:55,14109.3,14110.8,14108.4,14109.55,
NIFTY,20210104,14:56,14110,14115,14109.4,14112.25,
NIFTY,20210104,14:57,14111.85,14111.85,14109.3,14110.25,
NIFTY,20210104,14:58,14109.4,14114.6,14109.4,14113.95,
NIFTY,20210104,14:59,14113.9,14115,14111.7,14113.7,
NIFTY,20210104,15:00,14113.95,14115.85,14112.55,14115.65,
NIFTY,20210104,15:01,14115.3,14126.75,14115.3,14126.55,
NIFTY,20210104,15:02,14126.6,14127.05,14123.55,14125.35,
NIFTY,20210104,15:03,14127.15,14130.75,14125.8,14127.05,
NIFTY,20210104,15:04,14127.7,14131.25,14127.3,14128.95,
NIFTY,20210104,15:05,14129.2,14133.95,14128.5,14131.3,
NIFTY,20210104,15:06,14131.1,14132,14130,14131.45,
NIFTY,20210104,15:07,14131.15,14136.25,14131.15,14134.55,
NIFTY,20210104,15:08,14134.75,14136.3,14129.65,14130.15,
NIFTY,20210104,15:09,14130.4,14133.05,14130.1,14130.65,
NIFTY,20210104,15:10,14130.95,14134.9,14130.7,14133.15,
NIFTY,20210104,15:11,14133,14134.85,14131.65,14131.65,
NIFTY,20210104,15:12,14131.6,14133.35,14130.4,14132.6,
NIFTY,20210104,15:13,14132.8,14135.9,14131.2,14131.2,
NIFTY,20210104,15:14,14132.05,14132.9,14125.95,14126.4,
NIFTY,20210104,15:15,14126.2,14129.2,14123.45,14128,
NIFTY,20210104,15:16,14127.4,14130.45,14126.7,14128.25,
NIFTY,20210104,15:17,14128.35,14129.3,14123.7,14124.9,
NIFTY,20210104,15:18,14123.95,14128.7,14122.7,14127.75,
NIFTY,20210104,15:19,14127.3,14129.45,14126.95,14127.75,
NIFTY,20210104,15:20,14127.6,14130.2,14127.05,14130.2,
NIFTY,20210104,15:21,14129.55,14135.8,14128.5,14133,
NIFTY,20210104,15:22,14132.65,14144.75,14128,14131.05,
NIFTY,20210104,15:23,14130.85,14136.6,14130.85,14136.05,
NIFTY,20210104,15:24,14137,14140.85,14136.15,14140.85,
NIFTY,20210104,15:25,14140.15,14143.75,14139.55,14143.75,
NIFTY,20210104,15:26,14143.2,14147.95,14140.75,14143.25,
NIFTY,20210104,15:27,14142.75,14145.15,14141.6,14144.3,
NIFTY,20210104,15:28,14143.7,14145.4,14142.6,14143.4,
NIFTY,20210104,15:29,14143.75,14143.85,14141.5,14142.95,
NIFTY,20210104,15:30,14142.45,14145.8,14141.9,14143.65,
NIFTY,20210104,15:31,14144.5,14144.5,14132.9,14132.9,
NIFTY,20210105,09:08,14075.15,14075.15,14075.15,14075.15,
NIFTY,20210105,09:16,14078.05,14078.05,14048.15,14072.45,
NIFTY,20210105,09:17,14069.2,14081.85,14069.2,14077,
NIFTY,20210105,09:18,14078.65,14091.45,14078.65,14090.75,
NIFTY,20210105,09:19,14092.5,14099.9,14090.1,14098.45,
NIFTY,20210105,09:20,14099.25,14107.05,14097.25,14106.7,
NIFTY,20210105,09:21,14107.9,14107.9,14099.3,14101.75,
NIFTY,20210105,09:22,14102.15,14106.25,14092,14093.8,
NIFTY,20210105,09:23,14093.95,14099.65,14093.6,14097.75,
NIFTY,20210105,09:24,14097.45,14101.55,14096.5,14101,
NIFTY,20210105,09:25,14101.6,14113.65,14098.5,14113.45,
NIFTY,20210105,09:26,14110,14115.7,14092.95,14098.3,
NIFTY,20210105,09:27,14098.45,14108.75,14098.25,14102.85,
NIFTY,20210105,09:28,14102.25,14104.3,14096.65,14098.5,
NIFTY,20210105,09:29,14098.2,14105.8,14097.55,14105.8,
NIFTY,20210105,09:30,14105.2,14111.7,14102.5,14108.7,
NIFTY,20210105,09:31,14108.8,14111.2,14104.95,14107.45,
NIFTY,20210105,09:32,14108.15,14111.25,14102.5,14102.5,
NIFTY,20210105,09:33,14105.55,14105.55,14094.2,14097.8,
NIFTY,20210105,09:34,14099.45,14102.8,14098.95,14101.1,
NIFTY,20210105,09:35,14100.05,14101.35,14094.5,14097.45,
NIFTY,20210105,09:36,14096.1,14096.5,14092.5,14095.75,
NIFTY,20210105,09:37,14096.75,14103.85,14096.5,14102.4,
NIFTY,20210105,09:38,14103.7,14106.35,14096.95,14096.95,
NIFTY,20210105,09:39,14097.75,14097.75,14093.4,14095.05,
NIFTY,20210105,09:40,14095.15,14095.4,14086.9,14088.45,
NIFTY,20210105,09:41,14087.6,14089.15,14083.65,14089.15,
NIFTY,20210105,09:42,14089.55,14092.6,14085.95,14085.95,
NIFTY,20210105,09:43,14085.8,14086.05,14078.65,14079.4,
NIFTY,20210105,09:44,14079.1,14084.55,14077.75,14083.45,
NIFTY,20210105,09:45,14083.75,14093.35,14083.55,14093.35,
NIFTY,20210105,09:46,14091.9,14096.45,14088.85,14089.2,
NIFTY,20210105,09:47,14090.05,14094.15,14089.9,14093.6,
NIFTY,20210105,09:48,14093.75,14096.35,14090.3,14096.2,
NIFTY,20210105,09:49,14096.1,14098.35,14095.3,14095.9,
NIFTY,20210105,09:50,14096,14100.4,14096,14099.85,
NIFTY,20210105,09:51,14099.75,14103.15,14097.45,14097.65,
NIFTY,20210105,09:52,14098.4,14099.95,14095.55,14096.45,
NIFTY,20210105,09:53,14097,14097.95,14095.65,14096.6,
NIFTY,20210105,09:54,14096.3,14098.2,14094.25,14094.25,
NIFTY,20210105,09:55,14094.35,14097.75,14093.75,14097.2,
